Location,Timetag,Hourly Surface solar radiation downwards (J/m2),Temperature factor
home,2020-06-21 18:00:00,144912.0,0.99798596
home,2020-06-21 19:00:00,49080.0,0.9955969
home,2020-06-21 20:00:00,0.0,0.99262047
home,2020-06-21 21:00:00,0.0,0.98708415
home,2020-06-21 22:00:00,0.0,0.9820188
home,2020-06-21 23:00:00,0.0,0.97556365
home,2020-06-22 00:00:00,0.0,0.96742404
home,2020-06-22 01:00:00,0.0,0.9597827
home,2020-06-22 02:00:00,0.0,0.949396
home,2020-06-22 03:00:00,37478.0,0.94062614
home,2020-06-22 04:00:00,302885.0,0.9358616
home,2020-06-22 05:00:00,776719.0,0.9440523
home,2020-06-22 06:00:00,1200614.0,0.9615098
home,2020-06-22 07:00:00,1716956.0,0.97994685
home,2020-06-22 08:00:00,1666572.0,0.98966694
home,2020-06-22 09:00:00,1664684.0,0.99342936
home,2020-06-22 10:00:00,2449414.0,0.995605
home,2020-06-22 11:00:00,2718622.0,0.997668
home,2020-06-22 12:00:00,2341436.0,0.9979869
home,2020-06-22 13:00:00,2025488.0,0.9979778
home,2020-06-22 14:00:00,1864028.0,0.9979719
home,2020-06-22 15:00:00,1576528.0,0.99796665
home,2020-06-22 16:00:00,1227036.0,0.9979873
home,2020-06-22 17:00:00,905096.0,0.99790883
home,2020-06-22 18:00:00,413888.0,0.99708796
home,2020-06-22 19:00:00,79496.0,0.99371785
home,2020-06-22 20:00:00,0.0,0.9844236
home,2020-06-22 21:00:00,0.0,0.9732796
home,2020-06-22 22:00:00,0.0,0.96308136
home,2020-06-22 23:00:00,0.0,0.952741
home,2020-06-23 00:00:00,0.0,0.93938386
home,2020-06-23 01:00:00,0.0,0.9272819
home,2020-06-23 02:00:00,0.0,0.92231196
home,2020-06-23 03:00:00,36581.0,0.9139845
home,2020-06-23 04:00:00,315752.0,0.91087925
home,2020-06-23 05:00:00,776817.0,0.9343339
home,2020-06-23 06:00:00,1311206.0,0.97196066
home,2020-06-23 07:00:00,1850364.0,0.9902123
home,2020-06-23 08:00:00,2333556.0,0.99717045
home,2020-06-23 09:00:00,2717612.0,0.9978887
home,2020-06-23 10:00:00,2963452.0,0.99665976
home,2020-06-23 11:00:00,3047980.0,0.99428976
home,2020-06-23 12:00:00,2990956.0,0.9912382
home,2020-06-23 13:00:00,2784932.0,0.98808277
home,2020-06-23 14:00:00,2428824.0,0.9853622
home,2020-06-23 15:00:00,1967200.0,0.98344314
home,2020-06-23 16:00:00,1439728.0,0.98285156
home,2020-06-23 17:00:00,899332.0,0.9837694
home,2020-06-23 18:00:00,414368.0,0.98733884
home,2020-06-23 19:00:00,79168.0,0.9947579
home,2020-06-23 20:00:00,0.0,0.99798614
home,2020-06-23 21:00:00,0.0,0.99647206
home,2020-06-23 22:00:00,0.0,0.9934344
home,2020-06-23 23:00:00,0.0,0.9899531
home,2020-06-24 00:00:00,0.0,0.98617876
home,2020-06-24 01:00:00,0.0,0.9821867
home,2020-06-24 02:00:00,0.0,0.9777051
home,2020-06-24 03:00:00,36285.0,0.9729241
home,2020-06-24 04:00:00,316711.0,0.96891737
home,2020-06-24 05:00:00,780716.0,0.97415066
home,2020-06-24 06:00:00,1320060.0,0.9880526
home,2020-06-24 07:00:00,1863710.0,0.9970714
home,2020-06-24 08:00:00,2354732.0,0.9967735
home,2020-06-24 09:00:00,2743818.0,0.9901719
home,2020-06-24 10:00:00,3002896.0,0.98301655
home,2020-06-24 11:00:00,3102212.0,0.97595567
home,2020-06-24 12:00:00,3036588.0,0.9694345
home,2020-06-24 13:00:00,2807660.0,0.96431434
home,2020-06-24 14:00:00,2449480.0,0.96143043
home,2020-06-24 15:00:00,1990852.0,0.9614123
home,2020-06-24 16:00:00,1460032.0,0.96511984
home,2020-06-24 17:00:00,915032.0,0.97129023
home,2020-06-24 18:00:00,424612.0,0.9808731
home,2020-06-24 19:00:00,81644.0,0.9906044
home,2020-06-24 20:00:00,0.0,0.9968256
home,2020-06-24 21:00:00,0.0,0.99798036
home,2020-06-24 22:00:00,0.0,0.9972602
home,2020-06-24 23:00:00,0.0,0.99608827
home,2020-06-25 00:00:00,0.0,0.99412596
home,2020-06-25 01:00:00,0.0,0.99104744
home,2020-06-25 02:00:00,0.0,0.9874941
home,2020-06-25 03:00:00,34878.0,0.98387915
home,2020-06-25 04:00:00,310107.0,0.9809229
home,2020-06-25 05:00:00,767123.0,0.98442185
home,2020-06-25 06:00:00,1310976.0,0.99274653
home,2020-06-25 07:00:00,1847958.0,0.9976977
home,2020-06-25 08:00:00,2326068.0,0.99672806
home,2020-06-25 09:00:00,2700954.0,0.99090433
home,2020-06-25 10:00:00,2940838.0,0.98152924
home,2020-06-25 11:00:00,3019918.0,0.9712436
home,2020-06-25 12:00:00,2330966.0,0.95902514
home,2020-06-25 13:00:00,1551618.0,0.9531825
home,2020-06-25 14:00:00,1126548.0,0.9536887
home,2020-06-25 15:00:00,1172144.0,0.955825
home,2020-06-25 16:00:00,957264.0,0.9583988
home,2020-06-25 17:00:00,670112.0,0.96425915
home,2020-06-25 18:00:00,361532.0,0.97347224
home,2020-06-25 19:00:00,75728.0,0.98245776
home,2020-06-25 20:00:00,0.0,0.9913373
home,2020-06-25 21:00:00,0.0,0.9958549
home,2020-06-25 22:00:00,0.0,0.9976711
home,2020-06-25 23:00:00,0.0,0.9979081
home,2020-06-26 00:00:00,0.0,0.9970248
home,2020-06-26 01:00:00,0.0,0.99533236
home,2020-06-26 02:00:00,0.0,0.9929595
home,2020-06-26 03:00:00,33727.0,0.99020183
home,2020-06-26 04:00:00,306680.0,0.9878108
home,2020-06-26 05:00:00,765499.0,0.99038506
home,2020-06-26 06:00:00,1307422.0,0.99606574
home,2020-06-26 07:00:00,1849954.0,0.9975855
home,2020-06-26 08:00:00,2334942.0,0.9920884
home,2020-06-26 09:00:00,2704842.0,0.98298556
home,2020-06-26 10:00:00,2978586.0,0.9735193
home,2020-06-26 11:00:00,3087376.0,0.9635933
home,2020-06-26 12:00:00,3010688.0,0.9538579
home,2020-06-26 13:00:00,2803216.0,0.9460498
home,2020-06-26 14:00:00,2450892.0,0.9396763
home,2020-06-26 15:00:00,1913640.0,0.9353783
home,2020-06-26 16:00:00,1421676.0,0.93730223
home,2020-06-26 17:00:00,832516.0,0.94069827
work,2020-05-08 08:00:00,2015226.0,0.9619547
work,2020-05-08 09:00:00,2544840.0,0.9773755
work,2020-05-08 10:00:00,2855946.0,0.98721707
work,2020-05-08 11:00:00,2932174.0,0.993026
work,2020-05-08 12:00:00,2751162.0,0.9959847
work,2020-05-08 13:00:00,2510980.0,0.99721515
work,2020-05-08 14:00:00,2069016.0,0.9977095
work,2020-05-08 15:00:00,1479844.0,0.99781156
work,2020-05-08 16:00:00,897496.0,0.99765277
work,2020-05-08 17:00:00,438704.0,0.9971379
work,2020-05-08 18:00:00,144868.0,0.99484366
work,2020-05-08 19:00:00,1528.0,0.9872064
work,2020-05-08 20:00:00,0.0,0.9731792
work,2020-05-08 21:00:00,0.0,0.9607064
work,2020-05-08 22:00:00,0.0,0.94842356
work,2020-05-08 23:00:00,0.0,0.937883
work,2020-05-09 00:00:00,0.0,0.9270829
work,2020-05-09 01:00:00,0.0,0.9156115
work,2020-05-09 02:00:00,0.0,0.90395063
work,2020-05-09 03:00:00,115.0,0.89198375
work,2020-05-09 04:00:00,135206.0,0.8813869
work,2020-05-09 05:00:00,488999.0,0.8838693
work,2020-05-09 06:00:00,1073704.0,0.91879004
work,2020-05-09 07:00:00,1634072.0,0.9616523
work,2020-05-09 08:00:00,2075016.0,0.98347926
work,2020-05-09 09:00:00,2526876.0,0.99372566
work,2020-05-09 10:00:00,2846602.0,0.9975368
work,2020-05-09 11:00:00,2987422.0,0.99779034
work,2020-05-09 12:00:00,2931936.0,0.99613285
work,2020-05-09 13:00:00,2670592.0,0.9941968
work,2020-05-09 14:00:00,2297524.0,0.992813
work,2020-05-09 15:00:00,1794208.0,0.99230015
work,2020-05-09 16:00:00,1217468.0,0.9927791
work,2020-05-09 17:00:00,643324.0,0.99453056
work,2020-05-09 18:00:00,188092.0,0.99736834
work,2020-05-09 19:00:00,2316.0,0.99606115
work,2020-05-09 20:00:00,0.0,0.9867587
work,2020-05-09 21:00:00,0.0,0.97702277
work,2020-05-09 22:00:00,0.0,0.96895564
work,2020-05-09 23:00:00,0.0,0.9605518
work,2020-05-10 00:00:00,0.0,0.95062566
work,2020-05-10 01:00:00,0.0,0.94303906
work,2020-05-10 02:00:00,0.0,0.9299799
work,2020-05-10 03:00:00,340.0,0.91823584
work,2020-05-10 04:00:00,117453.0,0.90793467
work,2020-05-10 05:00:00,411597.0,0.91079444
work,2020-05-10 06:00:00,902328.0,0.94824374
work,2020-05-10 07:00:00,1154176.0,0.96783626
work,2020-05-10 08:00:00,1274090.0,0.9828125
work,2020-05-10 09:00:00,1324960.0,0.9906578
work,2020-05-10 10:00:00,1495888.0,0.99468994
work,2020-05-10 11:00:00,1439966.0,0.9970993
work,2020-05-10 12:00:00,956226.0,0.99710155
work,2020-05-10 13:00:00,820978.0,0.99502337
work,2020-05-10 14:00:00,727176.0,0.9875902
work,2020-05-10 15:00:00,384726.0,0.97304285
work,2020-05-10 16:00:00,339058.0,0.9464617
work,2020-05-10 17:00:00,206062.0,0.91825014
work,2020-05-10 18:00:00,113108.0,0.8930215
work,2020-05-10 19:00:00,1194.0,0.8736255
work,2020-05-10 20:00:00,0.0,0.8549651
work,2020-05-10 21:00:00,0.0,0.8407725
work,2020-05-10 22:00:00,0.0,0.83471304
work,2020-05-10 23:00:00,0.0,0.833871
work,2020-05-11 00:00:00,0.0,0.8334411
work,2020-05-11 01:00:00,0.0,0.83185875
work,2020-05-11 02:00:00,0.0,0.8288006
work,2020-05-11 03:00:00,543.0,0.82178855
work,2020-05-11 04:00:00,135141.0,0.81596136
work,2020-05-11 05:00:00,523768.0,0.81533164
work,2020-05-11 06:00:00,776208.0,0.8239097
work,2020-05-11 07:00:00,1109770.0,0.84632456
work,2020-05-11 08:00:00,1835134.0,0.8629539
work,2020-05-11 09:00:00,2331132.0,0.8866672
work,2020-05-11 10:00:00,2301982.0,0.904917
work,2020-05-11 11:00:00,2138264.0,0.9075055
work,2020-05-11 12:00:00,2241126.0,0.91100097
work,2020-05-11 13:00:00,2095330.0,0.9149736
work,2020-05-11 14:00:00,2200434.0,0.9170407
work,2020-05-11 15:00:00,1758082.0,0.9134556
work,2020-05-11 16:00:00,1292412.0,0.90585756
work,2020-05-11 17:00:00,713606.0,0.8921641
work,2020-05-11 18:00:00,217484.0,0.87361324
work,2020-05-11 19:00:00,4228.0,0.8574494
work,2020-05-11 20:00:00,0.0,0.8385366
work,2020-05-11 21:00:00,0.0,0.8227312
work,2020-05-11 22:00:00,0.0,0.80968094
work,2020-05-11 23:00:00,0.0,0.79709435
work,2020-05-12 00:00:00,0.0,0.78431964
work,2020-05-12 01:00:00,0.0,0.7718656
work,2020-05-12 02:00:00,0.0,0.7565459
work,2020-05-12 03:00:00,1201.0,0.7430312
work,2020-05-12 04:00:00,143853.0,0.7303553
work,2020-05-12 05:00:00,503944.0,0.7482335
work,2020-05-12 06:00:00,772768.0,0.80511737
work,2020-05-12 07:00:00,1282470.0,0.8352075
work,2020-05-12 08:00:00,1257658.0,0.8594957
work,2020-05-12 09:00:00,1288394.0,0.8734247
work,2020-05-12 10:00:00,1681874.0,0.88552403
work,2020-05-12 11:00:00,1585842.0,0.8983455
work,2020-05-12 12:00:00,1331356.0,0.90093356
work,2020-05-12 13:00:00,1693804.0,0.8980759
work,2020-05-12 14:00:00,1355516.0,0.9050112
work,2020-05-12 15:00:00,994388.0,0.9046795
work,2020-05-12 16:00:00,555380.0,0.9021455
work,2020-05-12 17:00:00,511924.0,0.8982723
work,2020-05-12 18:00:00,168164.0,0.89452
work,2020-05-12 19:00:00,4788.0,0.8769248
work,2020-05-12 20:00:00,0.0,0.8542875
work,2020-05-12 21:00:00,0.0,0.83615243
work,2020-05-12 22:00:00,0.0,0.8186008
work,2020-05-12 23:00:00,0.0,0.80718803
work,2020-05-13 00:00:00,0.0,0.80072725
work,2020-05-13 01:00:00,0.0,0.79755586
work,2020-05-13 02:00:00,0.0,0.7860449
work,2020-05-13 03:00:00,1764.0,0.77515936
work,2020-05-13 04:00:00,177766.0,0.76450217
work,2020-05-13 05:00:00,628982.0,0.7700882
work,2020-05-13 06:00:00,1004230.0,0.83040476
work,2020-05-13 07:00:00,1362648.0,0.87008524
work,2020-05-13 08:00:00,1348864.0,0.88776344
work,2020-05-13 09:00:00,1649614.0,0.8910924
work,2020-05-13 10:00:00,1881984.0,0.8968329
work,2020-05-13 11:00:00,2245280.0,0.9038977
work,2020-05-13 12:00:00,2239896.0,0.91253006
work,2020-05-13 13:00:00,1944600.0,0.9151006
work,2020-05-13 14:00:00,1830156.0,0.9131706
work,2020-05-13 15:00:00,1474428.0,0.91296214
work,2020-05-13 16:00:00,1057280.0,0.90630794
work,2020-05-13 17:00:00,630964.0,0.8969257
work,2020-05-13 18:00:00,218892.0,0.8840055
work,2020-05-13 19:00:00,6252.0,0.86728853
work,2020-05-13 20:00:00,0.0,0.8515152
work,2020-05-13 21:00:00,0.0,0.8403284
work,2020-05-13 22:00:00,0.0,0.8247546
work,2020-05-13 23:00:00,0.0,0.80945563
work,2020-05-14 00:00:00,0.0,0.79574937
work,2020-05-14 01:00:00,0.0,0.78430635
work,2020-05-14 02:00:00,0.0,0.7757596
work,2020-05-14 03:00:00,2553.0,0.768489
work,2020-05-14 04:00:00,195869.0,0.76237714
work,2020-05-14 05:00:00,643272.0,0.77615523
work,2020-05-14 06:00:00,1255914.0,0.8114163
work,2020-05-14 07:00:00,1776372.0,0.84432197
work,2020-05-14 08:00:00,2153824.0,0.86731756
work,2020-05-14 09:00:00,1992868.0,0.8865956
work,2020-05-14 10:00:00,2128608.0,0.89464456
work,2020-05-14 11:00:00,2031432.0,0.90533495
work,2020-05-14 12:00:00,2073816.0,0.9122367
work,2020-05-14 13:00:00,1809568.0,0.9191326
work,2020-05-14 14:00:00,1687416.0,0.92048717
work,2020-05-14 15:00:00,1414900.0,0.92067844
work,2020-05-14 16:00:00,1132552.0,0.9167563
work,2020-05-14 17:00:00,582380.0,0.90839666
work,2020-05-14 18:00:00,210064.0,0.89473015
work,2020-05-14 19:00:00,8004.0,0.88012004
work,2020-05-14 20:00:00,0.0,0.856069
work,2020-05-14 21:00:00,0.0,0.83559775
work,2020-05-14 22:00:00,0.0,0.8176951
work,2020-05-14 23:00:00,0.0,0.80094004
work,2020-05-15 00:00:00,0.0,0.7870408
work,2020-05-15 01:00:00,0.0,0.7746348
work,2020-05-15 02:00:00,0.0,0.76304245
work,2020-05-15 03:00:00,3489.0,0.75235283
work,2020-05-15 04:00:00,204742.0,0.7410704
work,2020-05-15 05:00:00,669219.0,0.7453112
work,2020-05-15 06:00:00,1243626.0,0.8046968
work,2020-05-15 07:00:00,1737212.0,0.8415439
work,2020-05-15 08:00:00,2038892.0,0.8725385
work,2020-05-15 09:00:00,1921418.0,0.89368176
work,2020-05-15 10:00:00,1846746.0,0.9079981
work,2020-05-15 11:00:00,1644944.0,0.9244975
work,2020-05-15 12:00:00,1884896.0,0.93321145
work,2020-05-15 13:00:00,1324528.0,0.94392216
work,2020-05-15 14:00:00,1019628.0,0.94340354
work,2020-05-15 15:00:00,889284.0,0.94132864
work,2020-05-15 16:00:00,810664.0,0.93740755
work,2020-05-15 17:00:00,584992.0,0.9343405
work,2020-05-15 18:00:00,212940.0,0.929292
work,2020-05-15 19:00:00,8812.0,0.9088764
work,2020-05-15 20:00:00,0.0,0.88794583
work,2020-05-15 21:00:00,0.0,0.8664916
work,2020-05-15 22:00:00,0.0,0.8488859
work,2020-05-15 23:00:00,0.0,0.828709
work,2020-05-16 00:00:00,0.0,0.81298697
work,2020-05-16 01:00:00,0.0,0.7980395
work,2020-05-16 02:00:00,0.0,0.7897302
work,2020-05-16 03:00:00,3084.0,0.7913833
work,2020-05-16 04:00:00,122923.0,0.7988514
work,2020-05-16 05:00:00,413223.0,0.8285738
work,2020-05-16 06:00:00,808054.0,0.8655978
work,2020-05-16 07:00:00,1127180.0,0.899552
work,2020-05-16 08:00:00,1608780.0,0.92051196
work,2020-05-16 09:00:00,1752110.0,0.94185495
work,2020-05-16 10:00:00,1887422.0,0.9542831
work,2020-05-16 11:00:00,1277318.0,0.96111304
work,2020-05-16 12:00:00,1347166.0,0.95568526
work,2020-05-16 13:00:00,1247236.0,0.9532307
work,2020-05-16 14:00:00,1291144.0,0.9494109
work,2020-05-16 15:00:00,1165024.0,0.9486809
work,2020-05-16 16:00:00,906504.0,0.9458275
work,2020-05-16 17:00:00,525452.0,0.93555063
work,2020-05-16 18:00:00,176428.0,0.923612
work,2020-05-16 19:00:00,9848.0,0.9055644
work,2020-05-16 20:00:00,0.0,0.88625336
work,2020-05-16 21:00:00,0.0,0.86568934
work,2020-05-16 22:00:00,0.0,0.84676564
work,2020-05-16 23:00:00,0.0,0.83353233
work,2020-05-17 00:00:00,0.0,0.82006377
work,2020-05-17 01:00:00,0.0,0.8105775
work,2020-05-17 02:00:00,0.0,0.8026197
work,2020-05-17 03:00:00,5270.0,0.7965174
work,2020-05-17 04:00:00,206094.0,0.7913122
work,2020-05-17 05:00:00,632512.0,0.80747545
work,2020-05-17 06:00:00,1193416.0,0.86223876
work,2020-05-17 07:00:00,1764820.0,0.90705705
work,2020-05-17 08:00:00,2223266.0,0.9398852
work,2020-05-17 09:00:00,1911492.0,0.9614121
work,2020-05-17 10:00:00,1247922.0,0.96914434
work,2020-05-17 11:00:00,1227920.0,0.96926594
work,2020-05-17 12:00:00,1385468.0,0.9724715
work,2020-05-17 13:00:00,978644.0,0.9762987
work,2020-05-17 14:00:00,1426576.0,0.97568727
work,2020-05-17 15:00:00,1661516.0,0.9810922
work,2020-05-17 16:00:00,1103376.0,0.9849996
work,2020-05-17 17:00:00,492620.0,0.9829783
work,2020-05-17 18:00:00,227968.0,0.97362614
work,2020-05-17 19:00:00,12348.0,0.955733
work,2020-05-17 20:00:00,0.0,0.93718064
work,2020-05-17 21:00:00,0.0,0.91705865
work,2020-05-17 22:00:00,0.0,0.89489746
work,2020-05-17 23:00:00,0.0,0.8817976
work,2020-05-18 00:00:00,0.0,0.8722551
work,2020-05-18 01:00:00,0.0,0.8682748
work,2020-05-18 02:00:00,0.0,0.86625475
work,2020-05-18 03:00:00,6281.0,0.86276996
work,2020-05-18 04:00:00,209358.0,0.8606674
work,2020-05-18 05:00:00,651123.0,0.8730515
work,2020-05-18 06:00:00,1049766.0,0.9027877
work,2020-05-18 07:00:00,1551700.0,0.9333509
work,2020-05-18 08:00:00,1937068.0,0.9589907
work,2020-05-18 09:00:00,2492126.0,0.9767861
work,2020-05-18 10:00:00,2786990.0,0.9893664
work,2020-05-18 11:00:00,2496596.0,0.99640226
work,2020-05-18 12:00:00,2822456.0,0.99693596
work,2020-05-18 13:00:00,2716116.0,0.99765974
work,2020-05-18 14:00:00,2274504.0,0.9976921
work,2020-05-18 15:00:00,1865896.0,0.9969096
work,2020-05-18 16:00:00,1308492.0,0.9944982
work,2020-05-18 17:00:00,733448.0,0.9893569
work,2020-05-18 18:00:00,217124.0,0.98052096
work,2020-05-18 19:00:00,14260.0,0.96095645
work,2020-05-18 20:00:00,0.0,0.9443462
work,2020-05-18 21:00:00,0.0,0.9295702
work,2020-05-18 22:00:00,0.0,0.9161178
work,2020-05-18 23:00:00,0.0,0.9014563
work,2020-05-19 00:00:00,0.0,0.90241545
work,2020-05-19 01:00:00,0.0,0.899506
work,2020-05-19 02:00:00,0.0,0.9019515
work,2020-05-19 03:00:00,4733.0,0.9059552
work,2020-05-19 04:00:00,131519.0,0.90828496
work,2020-05-19 05:00:00,487940.0,0.9150897
work,2020-05-19 06:00:00,1065680.0,0.93691444
work,2020-05-19 07:00:00,1270556.0,0.95771444
work,2020-05-19 08:00:00,1714560.0,0.974087
work,2020-05-19 09:00:00,2264230.0,0.9867913
work,2020-05-19 10:00:00,1956116.0,0.9948563
work,2020-05-19 11:00:00,1736014.0,0.9970916
work,2020-05-19 12:00:00,1187976.0,0.99770105
work,2020-05-19 13:00:00,1331432.0,0.99755764
work,2020-05-19 14:00:00,1211740.0,0.99777883
work,2020-05-19 15:00:00,765344.0,0.99757767
work,2020-05-19 16:00:00,620952.0,0.99484193
work,2020-05-19 17:00:00,276620.0,0.9897544
work,2020-05-19 18:00:00,231556.0,0.9808889
work,2020-05-19 19:00:00,13256.0,0.9694989
work,2020-05-19 20:00:00,0.0,0.9534718
work,2020-05-19 21:00:00,0.0,0.9423385
work,2020-05-19 22:00:00,0.0,0.92992914
work,2020-05-19 23:00:00,0.0,0.91523474
work,2020-05-20 00:00:00,0.0,0.90182203
work,2020-05-20 01:00:00,0.0,0.89128107
work,2020-05-20 02:00:00,0.0,0.882911
work,2020-05-20 03:00:00,7692.0,0.87610215
work,2020-05-20 04:00:00,184357.0,0.8694494
work,2020-05-20 05:00:00,502741.0,0.88313174
work,2020-05-20 06:00:00,1068582.0,0.91201276
work,2020-05-20 07:00:00,1401134.0,0.9547998
work,2020-05-20 08:00:00,1206944.0,0.969223
work,2020-05-20 09:00:00,1200312.0,0.9780789
work,2020-05-20 10:00:00,1199292.0,0.9838999
work,2020-05-20 11:00:00,1126678.0,0.9882816
work,2020-05-20 12:00:00,1015796.0,0.9908545
work,2020-05-20 13:00:00,1040912.0,0.9930376
work,2020-05-20 14:00:00,1142488.0,0.9943093
work,2020-05-20 15:00:00,1044060.0,0.99557096
work,2020-05-20 16:00:00,833340.0,0.9957186
work,2020-05-20 17:00:00,555704.0,0.99532074
work,2020-05-20 18:00:00,270604.0,0.9935199
work,2020-05-20 19:00:00,17964.0,0.9873931
work,2020-05-20 20:00:00,0.0,0.97628397
work,2020-05-20 21:00:00,0.0,0.96256685
work,2020-05-20 22:00:00,0.0,0.94530386
work,2020-05-20 23:00:00,0.0,0.9281069
work,2020-05-21 00:00:00,0.0,0.9142503
work,2020-05-21 01:00:00,0.0,0.90300775
work,2020-05-21 02:00:00,0.0,0.8926068
work,2020-05-21 03:00:00,9414.0,0.88371307
work,2020-05-21 04:00:00,228230.0,0.8769777
work,2020-05-21 05:00:00,668850.0,0.891713
work,2020-05-21 06:00:00,1204804.0,0.9449844
work,2020-05-21 07:00:00,1748230.0,0.9722904
work,2020-05-21 08:00:00,2248832.0,0.9895289
work,2020-05-21 09:00:00,2614298.0,0.9960922
work,2020-05-21 10:00:00,2860864.0,0.99798036
work,2020-05-21 11:00:00,2989010.0,0.9967946
work,2020-05-21 12:00:00,2869524.0,0.9935138
work,2020-05-21 13:00:00,2604512.0,0.98975265
work,2020-05-21 14:00:00,2321008.0,0.98610896
work,2020-05-21 15:00:00,1794580.0,0.98349845
work,2020-05-21 16:00:00,1240248.0,0.98365784
work,2020-05-21 17:00:00,731956.0,0.9848328
work,2020-05-21 18:00:00,243616.0,0.9877167
work,2020-05-21 19:00:00,19360.0,0.9941367
work,2020-05-21 20:00:00,0.0,0.9978125
work,2020-05-21 21:00:00,0.0,0.99500287
work,2020-05-21 22:00:00,0.0,0.9848763
work,2020-05-21 23:00:00,0.0,0.97391546
work,2020-05-22 00:00:00,0.0,0.96820015
work,2020-05-22 01:00:00,0.0,0.965505
work,2020-05-22 02:00:00,0.0,0.96546733
work,2020-05-22 03:00:00,6103.0,0.9687951
work,2020-05-22 04:00:00,84980.0,0.97361946
work,2020-05-22 05:00:00,183271.0,0.981257
work,2020-05-22 06:00:00,347590.0,0.9862914
work,2020-05-22 07:00:00,684598.0,0.99039793
work,2020-05-22 08:00:00,584762.0,0.9971494
work,2020-05-22 09:00:00,989748.0,0.9979822
work,2020-05-22 10:00:00,2039546.0,0.99552095
work,2020-05-22 11:00:00,1637174.0,0.98618466
work,2020-05-22 12:00:00,1119132.0,0.9864695
work,2020-05-22 13:00:00,483540.0,0.9964142
work,2020-05-22 14:00:00,513536.0,0.9956094
work,2020-05-22 15:00:00,640564.0,0.9895628
work,2020-05-22 16:00:00,834336.0,0.99130964
work,2020-05-22 17:00:00,723640.0,0.9932991
work,2020-05-22 18:00:00,230040.0,0.9923326
work,2020-05-22 19:00:00,17964.0,0.98279643
work,2020-05-22 20:00:00,0.0,0.9762924
work,2020-05-22 21:00:00,0.0,0.972476
work,2020-05-22 22:00:00,0.0,0.9648998
work,2020-05-22 23:00:00,0.0,0.956058
work,2020-05-23 00:00:00,0.0,0.9460932
work,2020-05-23 01:00:00,0.0,0.94181716
work,2020-05-23 02:00:00,0.0,0.9351274
work,2020-05-23 03:00:00,7021.0,0.9327424
work,2020-05-23 04:00:00,134943.0,0.92994946
work,2020-05-23 05:00:00,384410.0,0.93352675
work,2020-05-23 06:00:00,688610.0,0.9395214
work,2020-05-23 07:00:00,761650.0,0.94812673
work,2020-05-23 08:00:00,1090684.0,0.9512533
work,2020-05-23 09:00:00,1879358.0,0.9570325
work,2020-05-23 10:00:00,2385010.0,0.9700141
work,2020-05-23 11:00:00,2581158.0,0.97992164
work,2020-05-23 12:00:00,2772752.0,0.98670423
work,2020-05-23 13:00:00,2491968.0,0.9890511
work,2020-05-23 14:00:00,2220752.0,0.985915
work,2020-05-23 15:00:00,1710780.0,0.98637044
work,2020-05-23 16:00:00,977900.0,0.98221946
work,2020-05-23 17:00:00,478792.0,0.9762924
work,2020-05-23 18:00:00,271020.0,0.96596575
work,2020-05-23 19:00:00,20780.0,0.95251566
work,2020-05-23 20:00:00,0.0,0.94615114
work,2020-05-23 21:00:00,0.0,0.93939674
work,2020-05-23 22:00:00,0.0,0.93607074
work,2020-05-23 23:00:00,0.0,0.92994606
work,2020-05-24 00:00:00,0.0,0.9257529
work,2020-05-24 01:00:00,0.0,0.92060053
work,2020-05-24 02:00:00,0.0,0.9157816
work,2020-05-24 03:00:00,12181.0,0.91192096
work,2020-05-24 04:00:00,221126.0,0.9060866
work,2020-05-24 05:00:00,678339.0,0.91227704
work,2020-05-24 06:00:00,1241278.0,0.9279361
work,2020-05-24 07:00:00,1623660.0,0.9413255
work,2020-05-24 08:00:00,873160.0,0.9519589
work,2020-05-24 09:00:00,402730.0,0.93835056
work,2020-05-24 10:00:00,534142.0,0.92938703
work,2020-05-24 11:00:00,623018.0,0.9319379
work,2020-05-24 12:00:00,1086490.0,0.940442
work,2020-05-24 13:00:00,1084788.0,0.95513064
work,2020-05-24 14:00:00,1310820.0,0.9603942
work,2020-05-24 15:00:00,1094720.0,0.96521056
work,2020-05-24 16:00:00,797676.0,0.96698713
work,2020-05-24 17:00:00,466100.0,0.9619048
work,2020-05-24 18:00:00,133760.0,0.9572898
work,2020-05-24 19:00:00,10736.0,0.94561034
work,2020-05-24 20:00:00,0.0,0.9414202
work,2020-05-24 21:00:00,0.0,0.93516356
work,2020-05-24 22:00:00,0.0,0.93081343
work,2020-05-24 23:00:00,0.0,0.9282674
work,2020-05-25 00:00:00,0.0,0.924219
work,2020-05-25 01:00:00,0.0,0.9210959
work,2020-05-25 02:00:00,0.0,0.92138207
work,2020-05-25 03:00:00,11028.0,0.9169399
work,2020-05-25 04:00:00,231547.0,0.91362345
work,2020-05-25 05:00:00,558359.0,0.91752595
work,2020-05-25 06:00:00,873012.0,0.93482494
work,2020-05-25 07:00:00,1509820.0,0.95163
work,2020-05-25 08:00:00,1752574.0,0.9698303
work,2020-05-25 09:00:00,1765402.0,0.97887266
work,2020-05-25 10:00:00,1347176.0,0.9847206
work,2020-05-25 11:00:00,1574896.0,0.9851389
work,2020-05-25 12:00:00,1476390.0,0.987476
work,2020-05-25 13:00:00,1444600.0,0.98818564
work,2020-05-25 14:00:00,1243400.0,0.9881185
work,2020-05-25 15:00:00,1682596.0,0.98683316
